_Pave,LotShape,LandContour,Utilities,LandSlope,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,KitchenQual,Functional,GarageFinish,GarageQual,PavedDrive,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSSubClass,GarageArea,SalePrice,KitchenAbvGr,BedroomAbvGr,TotalBsmtSF,MSZoning,Neighborhood,Condition1,Condition2,HouseStyle,RoofStyle,LotConfig,BldgType,RoofMatl,Exterior1st,MasVnrType,Foundation,Heating,Electrical,GarageType,SaleType,SaleCondition
1.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,3.0,0.0,-1.0,2.0,61.2447660989365,10020.0,1.0,1.0,1922.0,1950.0,0.0,350.0,0.0,333.0,904.0,0.0,0.0,904.0,1.0,0.0,0.0,1.0,4.0,0.0,1947.852820898513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,30.0,0.0,61000.0,1.0,1.0,683.0,3.0,7.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,13.0,2.0,0.0,1.0,0.0,3.54790589490481,8.0,4.0
1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,57.0,8846.0,5.0,5.0,1996.0,1996.0,0.0,298.0,0.0,572.0,914.0,0.0,0.0,914.0,0.0,0.0,1.0,0.0,5.0,0.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,85.0,576.0,148000.0,1.0,2.0,870.0,3.0,5.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,5.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,102.0,11143.0,8.0,5.0,2004.0,2005.0,0.0,0.0,0.0,1580.0,1580.0,886.0,0.0,2466.0,0.0,0.0,3.0,0.0,8.0,1.0,2004.0,159.0,214.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,60.0,610.0,340000.0,1.0,4.0,1580.0,1.0,21.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,4.0,7.0,3.0,2.0,2.0,88.0,11394.0,9.0,2.0,2010.0,2010.0,350.0,1445.0,0.0,411.0,1856.0,0.0,0.0,1856.0,1.0,0.0,1.0,1.0,8.0,1.0,2010.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,20.0,834.0,394432.0,1.0,1.0,1856.0,3.0,22.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,12.0,3.0,2.0,1.0,4.0,1.0,6.0,5.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,3.0,2.0,2.0,60.0,8123.0,6.0,5.0,2000.0,2000.0,16.0,0.0,0.0,982.0,1007.0,793.0,0.0,1800.0,0.0,0.0,2.0,1.0,7.0,1.0,2000.0,100.0,63.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,60.0,463.0,179000.0,1.0,3.0,982.0,3.0,8.0,6.0,2.0,5.0,1.0,4.0,0.0,1.0,12.0,1.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,7.0,1.0,2.0,2.0,50.0,5000.0,5.0,6.0,1924.0,1950.0,0.0,218.0,0.0,808.0,1026.0,665.0,0.0,1691.0,0.0,0.0,2.0,0.0,6.0,1.0,1924.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,5.0,2010.0,50.0,308.0,127000.0,1.0,3.0,1026.0,3.0,18.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,3.0,2.0,0.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,60.0,7200.0,7.0,5.0,2006.0,2006.0,0.0,0.0,0.0,1293.0,1301.0,0.0,0.0,1301.0,1.0,0.0,2.0,0.0,5.0,1.0,2006.0,216.0,121.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,20.0,572.0,187750.0,1.0,2.0,1293.0,1.0,21.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,1.0,6.0,5.0
1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,79.0,9245.0,7.0,5.0,2006.0,2006.0,0.0,0.0,0.0,939.0,939.0,858.0,0.0,1797.0,0.0,0.0,2.0,1.0,8.0,0.0,2006.0,144.0,53.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,60.0,639.0,213500.0,1.0,3.0,939.0,3.0,5.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,1.0,1.0,0.0,60.0,9000.0,6.0,3.0,1928.0,1950.0,0.0,0.0,0.0,784.0,784.0,0.0,0.0,784.0,0.0,0.0,1.0,0.0,5.0,0.0,1950.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,10.0,2009.0,45.0,360.0,76000.0,1.0,2.0,784.0,2.0,20.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,13.0,2.0,0.0,1.0,0.0,5.0,8.0,4.0
1.0,1.0,0.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,93.85651063884455,53107.0,6.0,5.0,1992.0,1992.0,0.0,985.0,0.0,595.0,1079.0,874.0,0.0,1953.0,1.0,0.0,2.0,1.0,9.0,2.0,1992.0,216.0,231.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,60.0,501.0,240000.0,1.0,3.0,1580.0,3.0,4.0,1.0,2.0,5.0,1.0,0.0,0.0,1.0,6.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,43.0,3182.0,8.0,5.0,2004.0,2005.0,16.0,24.0,0.0,1232.0,1269.0,0.0,0.0,1269.0,0.0,0.0,2.0,0.0,6.0,1.0,2004.0,146.0,20.0,0.0,0.0,144.0,0.0,0.0,4.0,2010.0,120.0,430.0,192000.0,1.0,2.0,1256.0,3.0,0.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,12.0,1.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,0.0,-1.0,0.0,58.0,8410.0,5.0,3.0,1910.0,1996.0,0.0,0.0,0.0,658.0,658.0,526.0,0.0,1184.0,0.0,0.0,1.0,0.0,8.0,0.0,1956.901718533851,0.0,151.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,50.0,0.0,81000.0,1.0,5.0,658.0,3.0,7.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,13.0,2.0,2.0,1.0,4.0,4.280617311754384,8.0,1.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,72.0,7200.0,6.0,6.0,1976.0,1976.0,255.0,631.0,0.0,410.0,1125.0,0.0,0.0,1125.0,1.0,0.0,1.0,0.0,6.0,1.0,1977.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,80.0,352.0,125000.0,1.0,3.0,1041.0,3.0,7.0,2.0,2.0,7.0,3.0,4.0,0.0,1.0,8.0,1.0,1.0,1.0,4.0,5.0,8.0,0.0
1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,93.0,9382.0,7.0,5.0,1999.0,2000.0,125.0,0.0,0.0,1468.0,1479.0,0.0,0.0,1479.0,0.0,0.0,2.0,0.0,6.0,0.0,1999.0,120.0,25.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,20.0,577.0,191000.0,1.0,3.0,1468.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,12.0,1.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,4.0,7.0,3.0,2.0,2.0,96.0,12474.0,10.0,5.0,2007.0,2008.0,272.0,1280.0,0.0,402.0,1742.0,590.0,0.0,2332.0,1.0,0.0,2.0,1.0,9.0,1.0,2008.0,196.0,134.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,60.0,846.0,426000.0,1.0,3.0,1682.0,3.0,16.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,12.0,3.0,2.0,1.0,4.0,3.0,6.0,5.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,50.0,8405.0,5.0,8.0,1900.0,1950.0,0.0,241.0,391.0,229.0,961.0,406.0,0.0,1367.0,1.0,0.0,1.0,0.0,7.0,0.0,1978.0,0.0,130.0,112.0,0.0,0.0,0.0,0.0,4.0,2008.0,50.0,384.0,119000.0,1.0,4.0,861.0,3.0,7.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,8.0,2.0,0.0,1.0,4.0,5.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,0.0,4.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,71.0,12209.0,6.0,5.0,2001.0,2002.0,0.0,690.0,0.0,114.0,804.0,1157.0,0.0,1961.0,1.0,0.0,2.0,1.0,7.0,1.0,2001.0,125.0,192.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,60.0,560.0,215000.0,1.0,3.0,804.0,3.0,11.0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,3.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,7.0,2.0,2.0,2.0,65.14497404213107,8339.0,5.0,7.0,1959.0,1959.0,0.0,0.0,0.0,0.0,882.0,0.0,0.0,882.0,0.0,0.0,1.0,0.0,5.0,0.0,1959.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,7.0,2007.0,20.0,294.0,106500.0,1.0,3.0,0.0,3.0,12.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,8.0,2.0,3.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,7.0,0.0,-1.0,2.0,61.9913546601189,7446.0,4.0,5.0,1941.0,1950.0,0.0,266.0,0.0,522.0,788.0,0.0,0.0,788.0,0.0,0.0,1.0,0.0,4.0,2.0,1963.8618879846638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,30.0,0.0,100000.0,1.0,2.0,788.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,14.0,2.0,1.0,1.0,0.0,2.066575595037375,8.0,0.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,60.0,10134.0,5.0,6.0,1940.0,1950.0,0.0,0.0,0.0,735.0,735.0,299.0,0.0,1034.0,0.0,0.0,1.0,0.0,5.0,0.0,1940.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,50.0,240.0,109000.0,1.0,2.0,735.0,3.0,17.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,8.0,2.0,1.0,1.0,0.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,68.0,9571.0,5.0,6.0,1956.0,1956.0,0.0,739.0,0.0,405.0,1144.0,0.0,0.0,1144.0,1.0,0.0,1.0,0.0,6.0,0.0,1956.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,20.0,596.0,129000.0,1.0,3.0,1144.0,3.0,7.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,13.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,7.0,2.0,2.0,2.0,60.0,7200.0,5.0,5.0,1972.0,1972.0,0.0,777.0,0.0,117.0,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,6.0,0.0,1985.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,20.0,600.0,123000.0,1.0,2.0,894.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,8.0,2.0,1.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,2.0,7.0,2.0,2.0,2.0,69.0,7590.0,5.0,5.0,1962.0,1962.0,288.0,540.0,0.0,324.0,876.0,936.0,0.0,1812.0,0.0,0.0,2.0,0.0,8.0,1.0,1962.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,60.0,264.0,169500.0,1.0,4.0,864.0,3.0,12.0,4.0,2.0,5.0,1.0,4.0,0.0,1.0,12.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,60.0,8967.0,5.0,2.0,1920.0,1950.0,0.0,0.0,0.0,961.0,1077.0,0.0,0.0,1077.0,0.0,0.0,1.0,0.0,6.0,0.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,30.0,338.0,67000.0,1.0,2.0,961.0,4.0,9.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0,1.0,3.0,5.0,8.0,0.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,65.0,8125.0,7.0,5.0,2006.0,2007.0,100.0,812.0,0.0,280.0,1112.0,438.0,0.0,1550.0,1.0,0.0,2.0,0.0,7.0,0.0,2007.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,60.0,438.0,241000.0,1.0,2.0,1092.0,1.0,21.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,5.0,3.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,5.0,0.0,4.0,1.0,4.0,7.0,3.0,2.0,2.0,38.0,14963.0,8.0,5.0,1996.0,1996.0,0.0,786.0,0.0,474.0,1288.0,0.0,0.0,1288.0,1.0,0.0,1.0,1.0,4.0,2.0,1996.0,120.0,30.0,0.0,0.0,224.0,0.0,0.0,12.0,2008.0,120.0,500.0,245500.0,1.0,1.0,1260.0,3.0,24.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,65.0,8767.0,7.0,5.0,2005.0,2005.0,0.0,24.0,0.0,1286.0,1310.0,0.0,0.0,1310.0,0.0,0.0,2.0,0.0,6.0,1.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,20.0,400.0,164990.0,1.0,3.0,1310.0,3.0,5.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,1.0,6.0,5.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,0.0,60.0,10200.0,5.0,8.0,1940.0,1997.0,0.0,0.0,0.0,672.0,672.0,0.0,0.0,672.0,0.0,0.0,1.0,0.0,4.0,0.0,1940.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,30.0,240.0,108000.0,1.0,2.0,672.0,3.0,19.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,13.0,2.0,2.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,3.0,2.0,2.0,93.0,12090.0,8.0,5.0,1998.0,1998.0,650.0,0.0,0.0,1141.0,1165.0,1098.0,0.0,2263.0,0.0,0.0,2.0,1.0,10.0,1.0,1998.0,144.0,123.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,60.0,420.0,258000.0,1.0,4.0,1141.0,3.0,15.0,2.0,2.0,5.0,3.0,0.0,0.0,1.0,12.0,1.0,2.0,1.0,4.0,3.0,8.0,0.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,3.0,2.0,2.0,74.58433578779228,10364.0,6.0,5.0,1995.0,1996.0,0.0,0.0,0.0,806.0,806.0,766.0,0.0,1572.0,0.0,0.0,2.0,1.0,7.0,1.0,1995.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,60.0,373.0,168000.0,1.0,3.0,806.0,3.0,8.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,8.0,2.0,2.0,1.0,4.0,3.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,66.83692908564933,9991.0,4.0,4.0,1976.0,1993.0,0.0,1116.0,0.0,165.0,1620.0,0.0,0.0,1620.0,1.0,0.0,2.0,0.0,8.0,1.0,1993.0,120.0,78.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,20.0,490.0,150000.0,1.0,3.0,1281.0,3.0,19.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,9.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,51.0,10480.0,6.0,5.0,1936.0,1950.0,0.0,0.0,0.0,1064.0,1166.0,0.0,473.0,1639.0,0.0,0.0,1.0,0.0,6.0,0.0,1936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,50.0,240.0,115000.0,1.0,3.0,1064.0,3.0,18.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,8.0,2.0,0.0,1.0,0.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,63.0,15576.0,6.0,7.0,1915.0,1976.0,0.0,0.0,0.0,840.0,840.0,840.0,0.0,1680.0,0.0,0.0,2.0,0.0,8.0,0.0,1960.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,3.0,2008.0,70.0,308.0,177000.0,1.0,4.0,840.0,3.0,6.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,13.0,2.0,0.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,109.0,14154.0,7.0,5.0,2006.0,2006.0,350.0,0.0,0.0,1063.0,1071.0,1101.0,0.0,2172.0,0.0,0.0,2.0,1.0,9.0,1.0,2006.0,192.0,62.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,60.0,947.0,280000.0,1.0,3.0,1063.0,3.0,16.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,12.0,1.0,2.0,1.0,4.0,1.0,6.0,5.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,0.0,5.0,0.0,4.0,1.0,4.0,7.0,3.0,2.0,2.0,85.0,10800.0,8.0,5.0,2007.0,2008.0,100.0,789.0,0.0,245.0,1050.0,1028.0,0.0,2078.0,1.0,0.0,2.0,1.0,8.0,1.0,2008.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,60.0,836.0,339750.0,1.0,3.0,1034.0,1.0,21.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,12.0,3.0,2.0,1.0,4.0,1.0,6.0,5.0
1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,68.0,9571.0,5.0,3.0,1958.0,1958.0,0.0,0.0,0.0,1276.0,1276.0,0.0,0.0,1276.0,0.0,0.0,1.0,0.0,5.0,0.0,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,20.0,350.0,60000.0,1.0,3.0,1276.0,3.0,7.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0,7.0,3.0,2.0,2.0,100.0,34650.0,5.0,5.0,1955.0,1955.0,0.0,1056.0,0.0,0.0,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0.0,5.0,0.0,1955.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,190.0,572.0,145000.0,1.0,3.0,1056.0,3.0,8.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,13.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,58.54006211171063,4403.0,7.0,5.0,2009.0,2009.0,432.0,578.0,0.0,892.0,1478.0,0.0,0.0,1478.0,1.0,0.0,2.0,1.0,7.0,1.0,2009.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,20.0,484.0,222000.0,1.0,2.0,1470.0,1.0,21.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,8.0,3.0,2.0,1.0,4.0,1.0,6.0,5.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,56.0,8960.0,5.0,6.0,1927.0,1950.0,0.0,0.0,0.0,1008.0,1028.0,0.0,0.0,1028.0,0.0,0.0,1.0,0.0,5.0,1.0,1927.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,3.0,2010.0,30.0,360.0,115000.0,1.0,2.0,1008.0,4.0,17.0,0.0,2.0,2.0,1.0,4.0,0.0,1.0,14.0,2.0,1.0,1.0,0.0,5.0,8.0,4.0
1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,5.0,4.0,1.0,3.0,7.0,1.0,2.0,2.0,59.0,11228.0,7.0,5.0,1993.0,1993.0,0.0,50.0,531.0,499.0,1080.0,1017.0,0.0,2097.0,0.0,1.0,2.0,1.0,9.0,1.0,1993.0,196.0,187.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,60.0,678.0,228000.0,1.0,3.0,1080.0,3.0,20.0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,73.0,8899.0,7.0,5.0,2007.0,2007.0,0.0,24.0,0.0,1316.0,1340.0,0.0,0.0,1340.0,0.0,0.0,2.0,0.0,6.0,0.0,2007.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,20.0,396.0,181134.0,1.0,3.0,1340.0,3.0,8.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,1.0,6.0,5.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,2.0,7.0,3.0,2.0,2.0,74.0,7844.0,6.0,7.0,1978.0,1978.0,203.0,209.0,0.0,463.0,672.0,728.0,0.0,1400.0,0.0,0.0,1.0,1.0,6.0,1.0,1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,60.0,440.0,149500.0,1.0,3.0,672.0,3.0,19.0,2.0,2.0,5.0,3.0,4.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,7.0,1.0,2.0,0.0,86.0,22420.0,6.0,6.0,1918.0,1950.0,0.0,1128.0,0.0,242.0,1370.0,1254.0,0.0,2624.0,1.0,0.0,2.0,1.0,10.0,1.0,1918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,70.0,864.0,239000.0,1.0,4.0,1370.0,3.0,6.0,1.0,2.0,5.0,3.0,4.0,0.0,1.0,13.0,2.0,0.0,2.0,0.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,7.0,1.0,2.0,1.0,60.0,8160.0,5.0,6.0,1940.0,1950.0,0.0,312.0,0.0,444.0,756.0,378.0,0.0,1134.0,1.0,0.0,1.0,1.0,7.0,0.0,1940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,50.0,240.0,126000.0,1.0,3.0,756.0,3.0,7.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,8.0,2.0,0.0,1.0,1.0,5.0,8.0,1.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,65.0,8450.0,5.0,6.0,1968.0,1968.0,0.0,775.0,0.0,281.0,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0.0,6.0,1.0,1968.0,0.0,85.0,184.0,0.0,0.0,0.0,0.0,7.0,2010.0,20.0,304.0,142000.0,1.0,3.0,1056.0,3.0,12.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,12.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
